product_id,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm
uWQH0VMpunVa,toys,105,20,20,20
YQow9yeozVG0,toys,200,24,4,18
K4PRllGG3Zmd,toys,100,16,7,11
lhtDHAZCtGB5,toys,207,17,8,12
bOUNSwAgVIzA,toys,250,39,9,11
YsIF4oIWvw6T,toys,7700,63,47,18
LxzieVzc0fZH,toys,22350,32,74,53
9W5NwbK8gyU6,toys,958,28,13,22
xo4FCeyJTBQx,toys,100,16,7,17
sB3mH3n4QEcI,toys,1300,50,9,41
OWem2SXyc5ma,toys,6800,44,28,29
knZmXk7wzXxJ,toys,750,18,30,11
Hy5rx1QNK9Lc,toys,300,16,10,11
oW6KDobidlmB,toys,950,45,15,35
ljUQMgQHudZA,sports_leisure,300,16,16,16
4QN6NVvvcFZG,toys,1500,30,12,14
0BTuGweGV2IK,toys,550,19,12,17
Gl8lTOaqomLU,toys,5200,45,54,15
qOnjFniblSTC,home_construction,2650,40,100,20
sP2DKDeIueEG,toys,300,16,16,12
HMT6Ig10FxrL,toys,2000,20,10,20
xAU5QJnI3NSi,toys,400,18,11,20
1N4GDrASAfsh,toys,283,17,9,14
sCONCvmO1cEY,computers_accessories,6550,20,20,20
1edaUIVffPFF,watches_gifts,584,16,11,13
FkDNIFiX19cI,computers_accessories,173,18,13,12
1Shu25hw8jmU,sports_leisure,150,16,16,11
ZTsfMadzXGDu,sports_leisure,2500,20,11,11
RI1l6j7awiKO,toys,3121,42,25,30
a3UP0bDTybl7,toys,150,19,3,11
4LF5aQL6MPqp,toys,200,16,12,11
nnMjs8zJLbre,toys,1813,30,13,28
tIPO7bHrwS7c,toys,1850,34,5,34
8IhgV2nH9kXE,health_beauty,700,25,12,19
a4uIXfwfBhWg,telephony,200,22,8,15
1sUbdKwcXJPE,toys,200,24,4,34
jVZzGggT5Vbk,auto,600,16,21,18
Xxbt0C7AYvqy,toys,1700,41,10,35
amwdhnETyWkj,toys,200,25,5,12
7grztYpCkySJ,toys,850,20,25,20
VPeKM1EB7I8L,housewares,9650,62,35,37
6lqYiC1kC4WA,toys,2425,29,30,19
2fgPqNiE86ZQ,toys,1250,16,32,16
6YFpG4urkeVT,toys,1200,44,2,35
ssZQDTdv1ISb,toys,400,34,4,22
qN0fo0yOLxI1,toys,6900,31,51,26
vLAeozIYc7kD,toys,250,18,9,14
I1zkdtlDokDc,toys,5031,60,43,29
gzp3BRVIba8M,toys,700,20,8,14
bpESrZraPGiK,toys,2200,100,7,11
l8Uy8XNh3Nw1,toys,11800,36,23,64
AZCgZlCv37nj,toys,450,24,7,12
kGTGCFipG1Hi,housewares,900,25,15,15
nxhprP2JJoRH,toys,300,16,10,11
WF9XB3RUiqRG,toys,1050,16,20,16
gPGmkgVra6SS,sports_leisure,300,20,15,15
47YH0cB1Z5DP,toys,9650,57,55,22
icdtCDkjpSZQ,toys,342,18,13,15
ssP86k1wttbj,bed_bath_table,1150,38,10,38
LZzKcxPhIBka,toys,350,105,20,20
qCQ0TJNnHpVa,toys,200,16,22,27
g8i6vRoLQx3L,toys,800,24,13,22
oWt4r9r9oC1i,toys,442,20,16,14
LF2g0EHpUTtX,toys,1050,22,22,24
PZD67QhnCkI2,pet_shop,102,20,6,13
4ceNV5Qn3tT7,housewares,150,16,6,11
uNkcVdOGFonu,fashion_bags_accessories,100,16,5,16
ZUBR7Bz5pw55,toys,500,40,4,30
2tHKntjm5NQn,toys,11200,16,50,80
WK1qqPNV6WSk,toys,100,18,4,12
141pxQKxiRc0,fashion_bags_accessories,150,20,10,20
ro08JPncYzLh,garden_tools,1650,30,22,30
B9FQx5gN0UGM,furniture_decor,1600,35,6,32
dE1wupvIHkuf,toys,2800,16,32,16
oub1EcBXd0o6,furniture_decor,1650,40,10,30
Ffe8gTdmyO3U,toys,533,22,11,20
nXwY4m0mphMI,toys,300,16,13,13
12Zf4858L215,toys,500,25,14,22
a2gdkMSgy7iJ,toys,1250,50,15,30
SbchVxpMBVxl,toys,600,16,17,17
AMKIgKd1s17B,health_beauty,200,22,10,18
0BEqOoA42AWt,costruction_tools_tools,4700,35,25,25
IOKxLGMTfjtK,toys,1420,47,9,38
7a2JQPwYiM1v,toys,902,19,21,16
o52JnaRgubSk,toys,700,16,12,12
9NwzO0Pm0fDM,toys,1550,30,22,30
yk5m53oMLMRF,toys,7760,54,52,34
BLPv8inNEiHl,toys,200,16,16,11
tEjoHkDlwfgW,toys,450,17,3,11
FUEGW66iFni3,toys,300,16,5,20
F2ZFaPrChBnM,toys,250,16,16,16
9NwzO0Pm0fDM,toys,1550,30,22,30
qeL3E0IxNO1b,toys,200,22,14,17
VEjyiNgWnhkP,toys,280,25,5,20
bGGe415QJEb8,toys,11800,45,28,45
ro08JPncYzLh,garden_tools,1650,30,22,30
5kXZJpuYPNPp,toys,400,30,10,20
NEp5xYURUfe0,cool_stuff,400,18,14,14
EG4wDSpFyTth,health_beauty,250,22,10,18
q0IJyjGCcfqt,costruction_tools_garden,550,20,16,30
LNOImFAb3g2A,toys,450,40,4,30
1MxuZanUm0Lh,toys,250,16,2,20
Q7PB2uvDhqB8,toys,4475,44,24,31
zPw72O2ItPLt,toys,9750,27,31,16
IJJL2iT7InlD,toys,450,16,4,20
qQ0NmwJrHMEA,toys,200,20,85,30
kbqFsnPIIBjs,toys,700,62,15,15
x3O3DnrOJ7dO,toys,1100,19,22,19
epAUCxuej0we,toys,250,23,11,22
GZH8aIU1misl,toys,300,20,14,20
VeyB97J6uKFG,toys,8550,25,65,25
txfknn6Hwvpf,toys,200,16,2,11
hfEa3c65LTA2,toys,5950,20,20,20
Nlo0Gfna9YRc,housewares,9000,50,14,50
ZTsfMadzXGDu,sports_leisure,2500,20,11,11
HMryprA6nfPG,bed_bath_table,1650,46,3,34
Mhb73fNBtUKc,toys,200,16,20,12
EuiMp9VQVtVD,toys,3900,80,21,17
ZKwPIxYPMBac,sports_leisure,300,20,20,20
s284eb92Zw1i,toys,1500,40,25,20
q6zni6G5KCcE,toys,1800,25,14,23
ro08JPncYzLh,garden_tools,1650,30,22,30
z5G2r1LqdywQ,sports_leisure,2150,105,15,15
OkyIKp57HLVU,health_beauty,250,17,12,12
iqxjLw041Ngo,toys,476,21,15,17
jNSgrirW0Ed2,toys,1867,25,18,25
uGi0jOBUFVar,stationery,650,16,3,11
mqxyEbsdOU91,toys,200,18,10,12
ZdsGz1xlYgJ9,toys,5700,40,20,40
xd1uzxed845G,toys,9200,53,52,17
y5FI0l0HjdGT,computers_accessories,217,16,14,14
CY8OZ3lT9uqB,telephony,250,18,3,28
E9OiMOkPkNam,toys,335,17,11,16
3xlWcST0LPjE,toys,120,30,15,15
6jJLGMYfjRYH,toys,1888,105,15,49
QJ8GvddqaXez,toys,2275,34,17,23
a2rFY4kyf8eB,toys,150,17,8,14
DQqKzhyZQBmA,toys,3750,70,16,50
AcNTDCToH3cj,toys,450,30,20,11
gBBj8bxwgirB,computers_accessories,1850,30,16,16
wX5pbY6I7Hav,toys,750,16,16,16
ZWyg4uNWPHjJ,toys,250,16,2,11
bweStO4dx0bP,toys,258,18,16,14
7i41obiFMe1i,sports_leisure,2550,18,78,35
6wkAkiVNcu3J,toys,2800,43,5,30
BQhYZvwSoLX6,toys,1900,26,26,23
VBy6T8nuWyMy,auto,50,17,10,15
kcCEBVHhv2Qf,toys,1200,30,5,20
D27O4DNJArni,toys,281,17,9,13
E9OiMOkPkNam,toys,335,17,11,16
xykph9cYfldg,toys,1000,30,15,25
8RPVxbvn4wxa,sports_leisure,1032,17,15,16
Ia0Im2XO492V,toys,200,16,5,11
ZvqpPIcpiYHc,toys,922,30,15,17
BLPv8inNEiHl,toys,200,16,16,11
eJyDdAp36pHB,toys,250,40,4,30
HTAJlgRwPpZ4,toys,1500,37,23,35
h2L3kgHs7Aaa,toys,700,32,15,21
gDVHzLx8qlak,toys,283,17,10,15
ZWyg4uNWPHjJ,toys,250,16,2,11
bFXazrvMzmmV,toys,175,17,9,15
eDfzZjAQKUbE,toys,150,16,2,11
FmF1LAxJQT2Y,computers_accessories,867,34,15,15
yy5f1VUQmLje,electronics,175,20,12,16
VE1XRfifT9hb,luggage_accessories,450,24,47,34
ThqCGBiEB0Sj,toys,300,100,6,40
qjquOwfUstem,toys,200,16,2,11
2uprVnp0Ol9B,toys,710,16,15,14
743rQ0ovsX8n,toys,1000,30,10,25
jt08oK6mlLpg,toys,200,26,16,16
MQhk2Ri5OYwa,toys,300,16,2,11
h2L3kgHs7Aaa,toys,700,32,15,21
k8J9ISJSJcbk,toys,2338,25,23,18
YYTfZm2RKXT4,,1800,25,25,25
oW6KDobidlmB,toys,950,45,15,35
7GCN6AqZJjei,toys,2300,43,8,33
io91vGs0L9tb,toys,1000,55,15,35
5N1bYKUz3qgz,furniture_decor,1550,30,30,30
97I7i6BQRjqd,toys,200,28,10,13
MJd5ysuJ9wF1,health_beauty,600,33,19,13
BhNX4ZHbb0fE,bed_bath_table,16050,64,32,47
PugB7Kqx4Qbv,toys,150,18,6,12
et9WzfIyPPpJ,sports_leisure,4350,20,20,20
5udgPLcdqIcF,toys,533,23,21,21
hfEa3c65LTA2,toys,5950,20,20,20
89oT9Pz9eQaA,toys,150,16,13,14
WiEJqL7byzuL,toys,50,16,5,11
LBtVJiHDEPQu,toys,950,40,2,30
NbBpPuSUVaD8,toys,250,16,10,16
YUJP7KmYRrpd,toys,1450,49,10,33
rKXoWNJxVSE7,toys,6050,20,20,20
xJI6WCb09gc9,toys,750,42,25,15
Jz2KJoXMltSK,toys,610,27,12,20
YqHzwQVOkBRq,toys,1350,38,30,28
capurO7TJRjq,toys,3150,20,20,20
ysc3rMkaHDg3,toys,250,40,10,25
mkH52BJ0to0a,toys,10300,40,40,30
nDmlH8E3NrhL,toys,800,16,13,12
v0F9iKtjn5LF,toys,9400,40,28,40
hU0rvMAoQvSJ,toys,1250,60,12,12
TUNb0J5qnXFJ,toys,350,67,15,15
35kjdEIyPKXE,bed_bath_table,550,30,3,19
kmmt1qJJApow,housewares,300,25,2,17
tPWCc8fFVx3i,toys,1400,22,29,13
6Ww1i7qd1Zqu,cool_stuff,1200,42,25,15
SLTlrWtcYt1m,toys,1750,37,22,40
qmDUmKIxPQwj,toys,100,16,6,14
wdV7yJzaz3Su,toys,4338,17,12,14
5a3fOLvOnQ3s,toys,396,18,11,14
jnEQEVEWech0,toys,1860,45,20,43
3ob0yn0glzLB,toys,500,16,10,15
iMiGiocdJ7ru,toys,1250,23,21,21
CZbmqT99zI9r,perfumery,200,16,22,11
vKK47z99mzDv,toys,5900,35,13,55
0vbEvli2JYJu,toys,1383,50,10,40
IahYyy8dUjYB,toys,550,35,15,25
KX9KhaGYPsrW,toys,500,26,19,33
QCAiaLSyGTa2,toys,375,29,14,20
HLGEmPw18v98,toys,1833,21,19,22
oW6KDobidlmB,toys,950,45,15,35
KvidPAEAVI5p,toys,100,16,12,12
JBW3VrnVwjTO,toys,200,20,20,20
QKmbfw7KZfhX,toys,850,24,13,18
zshJhzyjUYvc,toys,169,16,10,12
EG4wDSpFyTth,health_beauty,250,22,10,18
E8LeMFl4692F,toys,3450,41,15,25
FRfdtEyznBm0,small_appliances,3700,28,39,39
3VRhw64j47cc,health_beauty,50,20,15,15
YHFFpeygJkaf,toys,1100,34,11,25
WNqYLOBZ29tg,toys,650,16,10,16
CuY7toElFM9u,toys,2250,45,15,35
00j9JICga8vf,toys,19783,49,54,52
ZHpOFiDUJQcr,bed_bath_table,1975,41,13,31
7sa3TgRCZf3w,toys,191,17,15,14
kDbAyoYb9ldS,fashion_bags_accessories,1400,40,15,30
Krj8aFlq9v6E,watches_gifts,250,20,16,12
yhBxRQhd1dFm,toys,980,32,21,21
p1qGw4nfhaJD,watches_gifts,267,17,11,12
uZsPYmHR0u4o,bed_bath_table,2200,40,15,27
OXan3Rsv1N9F,toys,9350,70,15,33
frahnSNA5GuY,toys,1250,17,17,17
XWzbyjO3hoe6,toys,1300,32,20,22
EuBuBFVrfDOg,air_conditioning,250,22,11,16
hoWnJGyM5yXW,toys,1350,20,30,20
9jZsjstN2V2o,toys,900,20,15,15
hU0rvMAoQvSJ,toys,1250,60,12,12
4nn9IK9oEb9w,telephony,100,19,3,20
1Ds2HvWxpkv9,toys,50,16,16,17
1uux8qNTHbEp,toys,10475,52,51,17
LEtlZnZPgiXx,toys,50,16,5,11
2dkw5kevLuTn,toys,2500,47,21,41
x2473gHktSB1,toys,900,25,12,38
sC4QuvicEdiQ,furniture_decor,14033,101,8,57
NsfeYmlD6FXr,health_beauty,150,16,5,17
Zt32BbG5hxWE,toys,300,32,2,32
uDIWaQnuUe37,toys,350,25,15,15
iadlTq3iqNFH,toys,200,16,12,20
sdgbbjfCIPzT,toys,150,16,9,11
wGtSb0qa15YW,toys,245,19,14,14
9MpKeZlhN2lc,toys,500,36,5,15
8i7h4L1L0xNL,toys,550,40,19,16
9NwzO0Pm0fDM,toys,1550,30,22,30
W73vJhGzo6GY,toys,850,32,10,16
ACfLLtAY0phn,toys,2400,20,20,20
9W5NwbK8gyU6,toys,958,28,13,22
nXZPk6g0AKxS,telephony,450,17,3,11
L6dq7kQJ3vIa,home_appliances_2,11900,65,35,35
bl45045JCEyJ,toys,200,16,8,11
fl380wxBI80z,toys,300,17,17,20
wcVgiV84QyCp,toys,1800,35,20,20
8OInt3C4fUKN,toys,583,20,21,20
bOUNSwAgVIzA,toys,250,39,9,11
zozk8Z9a8K7p,sports_leisure,850,51,16,20
CORWAgl2V3j4,toys,550,30,15,15
PSS14qFZXi59,toys,300,16,4,20
Kqgfn2UCqWA7,toys,10225,19,11,11
8mH9VrhCkxAn,toys,250,16,2,20
S12biA95Evtb,toys,300,21,11,17
GntEBdL0e4AR,bed_bath_table,250,16,15,15
ywvJkvzzcsRO,toys,7225,61,13,61
e6pV1R75X8Jg,housewares,625,20,17,13
IotbPSyOkKOU,toys,300,28,12,12
THlHVirEyVVS,toys,210,17,22,11
09IGpiXslrxk,toys,250,40,10,25
gCcVSdlEOuof,toys,17550,73,20,47
VYYK0JkNwfhJ,toys,358,16,6,17
TGjgsYD2cEOe,toys,600,23,3,16
mwlDII1pL31s,toys,6650,23,19,29
hoWnJGyM5yXW,toys,1350,20,30,20
TdryLJINHQ9O,toys,800,30,10,30
bWiBOQ61DWBu,toys,5500,45,25,40
W1kIrnNZEDId,market_place,3850,60,20,20
Ffe8gTdmyO3U,toys,533,22,11,20
aCK8aXCXWcBL,housewares,1168,23,9,12
xDmT0BaSQrnp,toys,800,30,12,30
KvidPAEAVI5p,toys,100,16,12,12
JbzWZBdsnv1A,housewares,628,21,31,18
4IbeojJODdq2,toys,200,16,3,11
EA6ZmPCrbZRQ,toys,250,17,7,13
pIFjAEt17Asx,toys,400,16,10,11
wdV7yJzaz3Su,toys,4338,17,12,14
HpMbJAttOmXr,toys,3500,36,25,21
KwqpyCg16vLV,toys,350,25,8,19
7kqRQadeCLuF,toys,250,30,12,16
m5p4ORuAn1F8,toys,350,25,16,16
cnsp4kuj9qm7,toys,200,21,13,26
0v2zJp8ispk6,toys,250,16,2,20
UbL6ZIYzXXGE,toys,950,20,35,20
Jxj0ANSzknDP,toys,500,24,6,12
tJp6qQVFaMiN,toys,800,45,15,35
NO2RVt11B1Cv,toys,900,36,6,26
D5zFwVDat29X,toys,5500,35,60,40
tjn3SMAoGH2S,toys,350,17,4,12
HQWhiddQMF6W,toys,650,16,35,25
8SbnYx4nH13P,toys,1250,31,32,31
8wjp3EhWuSb3,toys,925,40,21,29
V9mdwyiy22f2,toys,217,17,4,12
j6VJXao94IT8,auto,795,30,15,26
vcaGRmIjqCTP,toys,1828,24,24,22
hgVbzEeXBbwW,toys,100,20,5,12
QokGd0FR6Fqz,toys,975,26,12,16
QBUf6TejeMnv,bed_bath_table,2800,40,20,40
KVWfcApWMsPn,toys,725,25,8,24
ecpXxsHx9yeV,toys,6200,76,28,18
Lw1TLpB2Uxyk,toys,150,25,7,16
MvrvINlQdfI6,toys,1200,35,21,20
b0Q1ZbKwgdbT,toys,4050,17,11,13
vHnEPJP2R48s,toys,9000,42,12,39
PMZJ7wdl6bzA,cool_stuff,1800,44,29,26
VBq07NNCYrMq,toys,1650,40,20,20
UldxfnJ5gpmV,home_appliances,1200,35,20,30
goHpffuJpIlJ,toys,1400,33,15,30
D1vpZvsjCmp0,toys,2050,33,30,30
sncMLCVPSQyL,toys,250,26,18,20
V8Idi5Y6PXLx,perfumery,75,16,11,11
yjbebnmOeMDy,toys,4100,16,10,16
eexTOkQMqdmO,toys,100,20,20,20
ICg52p0fIcjz,sports_leisure,250,16,15,16
1TCFAwFAlNcn,toys,100,18,8,13
ZLYivJFQogP0,toys,100,16,5,16
BjF859rrJ2Ag,toys,1400,30,40,30
W7OSxEZkZ6P2,watches_gifts,500,20,12,15
3N4OsXqFWku2,toys,600,65,13,11
ssPWLhC2k1Uj,toys,125,16,8,11
YqbLlz5THrke,toys,250,27,5,20
MJd5ysuJ9wF1,health_beauty,600,33,19,13
isU5IbMaojAp,drinks,1550,16,36,16
pFaFmWWh7obU,toys,250,16,16,15
kIHhigDXYWfW,toys,1013,30,15,16
1WcJPdx9KYiV,toys,275,22,3,16
uX9zgRvd78qv,toys,200,17,8,12
sCONCvmO1cEY,computers_accessories,6550,20,20,20
svJNCBX5HQz7,construction_tools_construction,30000,100,50,50
W1vEHnxeSMuQ,toys,5550,45,15,35
g9eCqfT0wxXA,toys,1150,30,25,20
bag9BdIjb8Rj,toys,950,41,45,11
T04Mxb5gFcXd,toys,300,23,8,19
S7oQyuZzGZek,furniture_living_room,13800,59,17,58
lSlsoLWufrDh,construction_tools_safety,600,20,20,20
Ar6zLmUXYsa7,toys,750,101,15,15
Mk4ux67wczPa,health_beauty,100,22,3,14
X8lRbDPFPJaw,toys,650,17,24,11
JW48souF0RzQ,bed_bath_table,800,45,10,34
M9Rq7Nx8etjk,toys,7000,26,47,27
u4iRTmhmy48k,health_beauty,200,20,20,30
dD3zpEmXLhoG,bed_bath_table,1700,48,8,39
knZmXk7wzXxJ,toys,750,18,30,11
NrZZCJrKrRse,toys,5400,42,21,36
HFZt5QyhPlus,sports_leisure,150,45,10,11
rpyZFiInEz6Z,toys,500,18,8,13
ydrSsT9qCyBf,toys,650,25,25,25
oO4PZs91b44P,toys,100,16,16,11
IEFyOpmUFVcX,toys,200,30,30,30
hNCbv1yQl91j,health_beauty,100,25,2,13
5J7az1rwth4i,toys,250,16,2,20
4tGc38mISnTT,furniture_decor,850,40,5,11
E9IguMfhfSJA,health_beauty,500,16,16,15
DwErrH6eI5GJ,toys,7650,20,20,20
sGom35LnB5DK,health_beauty,400,18,9,28
83rx7SJIsNDi,toys,2125,41,13,26
Gl8lTOaqomLU,toys,5200,45,54,15
E2e06ABe4gD0,toys,400,18,18,18
M6aChboRT6UN,toys,225,16,13,11
xAU5QJnI3NSi,toys,400,18,11,20
21McOahMq8xu,toys,167,21,10,12
jpaI85ewbwi9,toys,525,17,13,15
OXtLyD0Rquqm,toys,250,17,11,13
m0Lw8m6joRAS,toys,350,40,4,30
6f9BxGlLiY1z,stationery,1500,30,50,20
O1hUkYWwqq3Z,toys,200,16,2,11
2aDAegLQb9Hj,toys,200,41,2,29
54pOlVzLvHwm,toys,3000,69,11,11
7KYrvq4LINKF,toys,1754,44,14,33
A07swqGsjXLx,toys,200,16,2,20
kbznUBFvsID8,small_appliances,11833,46,53,37
E9keDLFoRJP1,toys,5650,17,38,32
Ffe8gTdmyO3U,toys,533,22,11,20
zbOpRaWbl8I1,toys,575,30,11,17
ZNp6nbBeG3sa,toys,1600,28,36,27
AMKIgKd1s17B,health_beauty,200,22,10,18
U2xpXf9qQpKY,toys,2050,50,5,20
10CdCi3zYLWu,toys,150,17,13,13
bpHelH5DgqKR,housewares,9900,61,31,31
teCNY6H1poYt,toys,1300,30,5,20
6Ww1i7qd1Zqu,cool_stuff,1200,42,25,15
m0Lw8m6joRAS,toys,350,40,4,30
1edaUIVffPFF,watches_gifts,584,16,11,13
FBEbDE6iSj8Z,computers_accessories,140,22,14,14
O1VS0Brw6dJA,toys,324,17,12,13
GS49602yJ67g,toys,875,26,19,23
KucB4NAECE63,toys,400,20,12,12
CmEkjsBNdefJ,toys,148,17,15,15
XIxCWwPXk9Js,toys,3600,18,30,29
GmgXGONutNxg,baby,6600,45,25,35
76cO8nn1kto5,furniture_living_room,5600,20,5,60
4TWBanzlooA1,health_beauty,1067,22,19,19
y7y699VgDEIH,toys,250,28,5,16
ItUEMsARYsuL,toys,150,16,16,16
EhKpAGMyNXOM,toys,3000,69,11,11
FE9j27iJddQf,toys,300,17,4,12
tMDgPxkGeuVg,toys,150,16,5,11
pP5el31wbSgv,toys,5500,25,32,47
UHiahaSvNgyS,toys,1800,40,35,40
mvIDP1oG7q2B,toys,3150,53,4,43
HRR2oDqteNvr,toys,1550,30,30,30
Fs7MiqHKbp8j,toys,200,20,10,15
YD2ltug6xC68,sports_leisure,225,18,15,16
ItiQidhhVKJM,toys,550,99,3,65
KYvMtmIFmTV0,sports_leisure,1900,27,17,17
yNywrWlPjZd1,toys,385,26,20,23
dfAHqNQcTm3T,toys,138,19,17,16
HVfOZRM2enIb,toys,600,30,40,50
gsJeAeC1bvfw,sports_leisure,250,16,10,15
NDXr9BpDHzF7,office_furniture,11880,50,60,27
9RfAOhA7j6qR,toys,575,48,11,29
8IhgV2nH9kXE,health_beauty,700,25,12,19
OO7DI0vv6C6v,toys,10500,36,47,36
gytiHCk1h8bB,toys,150,18,18,18
W3IIy0dnIfkU,,200,16,2,11
6VFkStUmR839,sports_leisure,274,18,12,15
rouH1tejy3SO,toys,1600,20,60,20
VvkQ7bICQ3bw,,200,25,5,15
6lqYiC1kC4WA,toys,2425,29,30,19
i49mrsWuOI43,cool_stuff,250,16,13,16
KbN9lsh9uJef,garden_tools,150,16,2,11
s3DZFFRO19zG,watches_gifts,400,16,11,11
mpsEPJSvB2iM,toys,300,40,5,40
1T1VyONX2OmZ,toys,200,16,3,17
UfhSuZlYZ2W8,toys,473,21,16,13
XMIKXwXyBF4S,toys,450,20,20,20
5LyCTx4nVqLC,toys,510,20,13,15
2zO3dG94nGiX,toys,350,19,13,19
bIWHRn0RwV5F,toys,9900,40,20,30
YlGnAavzBhdn,toys,3300,20,30,46
tvzgNO7WXP4w,toys,1000,22,13,17
f0dCKN07HHZp,construction_tools_construction,2100,54,10,11
o6Na5dqQ8W2g,watches_gifts,314,18,11,14
zE6NgaTBmPtu,toys,288,17,9,13
DjjhVc8JGyGX,electronics,250,18,17,18
pwcvHB8k6PjJ,pet_shop,200,20,7,14
qOiDnN39CMGm,toys,6550,38,30,28
o97D4BEDSFUt,toys,250,18,9,11
vi4eFR4SslWH,toys,343,32,10,20
uV29OuPcE380,toys,1743,29,26,24
g3QH2Bq78rqs,toys,400,16,5,20
J6P6KeNhD4DS,toys,5700,34,29,34
yiWiLO37xtZj,toys,3650,36,16,26
gero47msJAuH,toys,4100,20,15,13
Lupz5WuIzL6Y,perfumery,368,22,15,18
zHMqKxdxoqBO,toys,13483,48,29,40
YhjeuTho2Ryr,toys,300,20,10,15
dooIJeivMlv6,toys,150,19,12,16
rKXoWNJxVSE7,toys,6050,20,20,20
RKq7XbjVWs83,musical_instruments,850,26,4,22
YmMcO6lHiU6o,housewares,5100,36,16,46
IJR5KmFASqIC,toys,750,20,13,13
OtP4r87EeTwu,toys,600,19,12,12
4VIws8ixtz0J,toys,200,25,7,16
wEXYeIBMtNpz,toys,1700,65,6,50
nGpIHazl44bl,toys,700,16,5,20
cGz6mzkGPjdR,toys,2600,62,42,13
uzFPH7jGXCUx,toys,600,30,15,16
dMIjKDjvV70Y,toys,304,27,17,27
mh1VbNWb3uyr,telephony,150,16,10,11
b6rAL23rldjq,toys,750,30,30,30
d70U9Rjv95qj,toys,850,38,13,25
iXx5isihu6CK,toys,250,32,3,24
W1ahNzjiHtA0,toys,5850,60,20,29
kbqFsnPIIBjs,toys,700,62,15,15
RHGNPB4i3kJu,toys,600,16,10,16
3AKlwtLPIXyA,food_drink,500,33,21,27
oo5YFvkDJXfS,toys,250,16,2,20
SoMcWfAKcNU8,toys,900,20,20,20
Daa1JciBpXrh,toys,100,20,13,15
kI0d7iq3ecnh,toys,481,19,18,19
k080Qw4cCaak,toys,425,24,16,14
1lsq85bKmVm0,housewares,1050,91,13,11
8FK64cvdeVYl,toys,500,23,9,19
AaqizMrqHm1e,toys,10800,100,55,11
F4IhtfF6fv6u,toys,900,20,33,16
c7drk70bN8ty,toys,5050,70,40,40
Y7R202JycABR,stationery,550,16,4,11
DGk4syOmizgV,toys,9575,61,41,21
UldxfnJ5gpmV,home_appliances,1200,35,20,30
YdlbcrTo4664,sports_leisure,750,16,11,15
X6yJMuuGVjRd,toys,300,20,15,15
Z0eQs3SANVE2,toys,600,45,5,30
GevBou81RXEN,toys,150,18,12,16
BbPtPIS5XwjJ,toys,200,16,2,11
qKdBzmQEGR6b,toys,200,20,15,15
2mfY0pu0QbHr,toys,600,25,7,24
RibS4n9ErZgG,fixed_telephony,675,20,23,19
EVA8fTfeGnT6,toys,167,16,4,11
W0KNj4HmSgmN,toys,650,16,10,16
2H4WpZ0EIw4e,perfumery,550,19,13,18
7h8Klg2afGhV,toys,1950,69,11,11
H3nEEsOuTiIv,toys,2250,48,12,40
q7bnB4d9UQje,construction_tools_construction,1700,26,9,20
aU11PVCdD18D,toys,750,69,11,11
mHiD66RL6PQ1,housewares,900,25,10,36
42MUeLBMeeCX,toys,5700,25,80,25
oUaq0Emczjrp,toys,175,23,21,21
vMlIL5S1adTQ,toys,200,16,2,11
cIALMvgTWJrb,toys,3450,23,35,35
aUkFzwDEfBTb,toys,1600,21,18,18
sCONCvmO1cEY,computers_accessories,6550,20,20,20
dAz11YkQkoue,health_beauty,100,20,15,15
pZLzVAfdFluY,toys,1383,30,27,28
jDnL0ueZqHPO,toys,16125,81,7,83
yuXGoN8693js,toys,1200,32,6,28
E5K7FsEqt2uD,toys,6850,59,22,37
vekXZIkvCiqi,toys,2350,20,40,30
ogNy5A4WaeQT,perfumery,83,17,8,13
5VPSgwT1sjPo,toys,8850,56,11,32
wRwxrpMHmArT,toys,1625,17,15,16
0vbEvli2JYJu,toys,1383,50,10,40
mId1grdhySxF,toys,3750,35,40,30
5Xv4conOh1DD,auto,500,16,12,17
RVYXL9B514r5,housewares,1050,30,30,30
Ef3tPf6FhiHj,toys,500,17,7,17
BDM4vHkH4CwL,toys,825,42,14,26
QSqGZB5nUcsZ,toys,10150,40,30,40
AIGPRwKZQCsS,furniture_decor,450,30,20,20
ALWpu05g8Onb,housewares,300,41,5,31
LNhskuLjia26,fixed_telephony,2400,26,26,26
uVB6IJNvdh0U,bed_bath_table,450,28,10,26
OUi9p2fgXnjR,health_beauty,300,16,17,11
youSexucpNGp,toys,18225,38,54,38
6jT34sBycckE,toys,1700,100,7,15
DEaju1OjKlnW,health_beauty,350,18,14,15
F4DHooFy5pxx,toys,550,20,20,30
oUaq0Emczjrp,toys,175,23,21,21
BbUjE96EOxM2,consoles_games,100,26,3,14
KCW4oRj0jrgx,toys,1500,20,30,30
Wj3TSSbbXlHl,toys,150,24,12,13
I9L0rjqViHag,office_furniture,13550,58,55,24
maYAtILI9YNp,toys,150,16,9,11
M81oJ6tannlo,toys,300,16,12,12
jUTyelP6EaaW,stationery,550,16,4,11
UypY68bMg9SE,toys,2650,26,11,23
Ul1G12pEBeqs,toys,1300,39,14,37
qa06ti9sduf6,bed_bath_table,5050,57,18,51
KSW86rl3gJ6S,toys,190,23,14,21
6lqYiC1kC4WA,toys,2425,29,30,19
M5sHUnYNKmn9,toys,1100,50,12,12
dzyYB0syfqvv,toys,2700,30,26,21
